RR_mean,RR_std,HR_mean,HR_std,RMSSD,QRS_mean,QT_mean,ST_amp_mean,ST_slope_mean,ST_amp_max,ST_amp_min,label
0.7459401709401708,0.1498519979906012,83.88244001322444,17.262519071496193,0.2248899479370467,-1062.8787878787878,-551.7676767676768,1.0819858678152672,5.990095725535405,1.7668672212866,0.5423777490161882,1
0.6390873015873015,0.1838300878441149,101.14927806078244,25.894263876313826,0.2282502396271218,96.875,2051.7361111111118,1.1312401288812175,0.8706031891057324,1.5541201023423328,0.2884031459966387,1
0.5600694444444445,0.1869071775426917,118.5173790851182,35.384558126944896,0.1314097352501652,-108.53174603174602,1347.0238095238096,1.0846368942137017,2.155583374861941,1.5784819050511507,0.0867921282700251,1
0.6537037037037037,0.2685249041386314,107.07531264548874,39.52168231932374,0.3541584966377917,122.83950617283952,2318.20987654321,1.0363021848757397,1.7015899392305809,1.5883702876985455,0.319394306770517,1
0.7898148148148149,0.1373963008389416,78.7786698050077,16.298131271214007,0.2106703932458187,-244.16666666666669,758.0555555555555,1.1267887003782369,4.673480838371602,1.656849195157725,0.6335512281821505,1
0.6005555555555555,0.1705721429984339,106.365194050691,23.402685546613924,0.2376849971039916,99.07407407407408,1990.7407407407409,0.7900780665670102,1.9460825815505205,1.6079246867905026,-0.0435939854482546,1
0.6662698412698413,0.1712751003208636,95.93375524312872,23.39094643322392,0.252386519777943,100.92592592592592,1236.7283950617284,0.9258601994082728,3.5295372867291688,1.8394601690544012,0.2188499220485615,1
0.634126984126984,0.1868689515116212,101.59879422509496,24.430812761277465,0.2504317259907699,141.41414141414143,1612.8787878787878,0.8969313243879306,2.320509183527447,1.6676364156185133,-0.0225735286746393,1
0.5684027777777778,0.1818035793755597,115.47469910274992,32.192025547433566,0.1235387844999301,-291.45299145299145,160.25641025641022,0.9735422048991652,5.977670586786909,1.4565825496964018,-0.0912600243901419,1
0.6922619047619047,0.2505223347812282,98.47094044515757,35.205585964725955,0.4084350707609966,130.05050505050505,1607.828282828283,1.0520462205208383,9.114912420590464,1.5721270834294054,0.2419014189681343,1
0.744675925925926,0.1690320510329506,84.88367559678879,19.06735873051932,0.2707093085615326,170.7070707070707,962.878787878788,1.0063332537893126,1.1974432595207989,2.0640635339555384,0.1898321048714753,1
0.7003968253968255,0.1670592504080165,90.29658933874248,19.544825990183032,0.2753494283493388,-154.04040404040404,1379.040404040404,1.1857019317563768,3.0924338735897483,1.6246402593569975,0.2697607013172359,1
0.7520833333333333,0.2174845821364774,86.22406732480515,22.66662471753325,0.2950441767222883,101.62037037037037,248.37962962962965,0.954328596135752,8.232746315865237,1.655486317259658,0.0626912985354886,1
0.6407407407407408,0.2377333522592192,105.5113278755718,34.32022676990183,0.3450335783572427,-637.6262626262625,890.6565656565657,1.1384200059215828,2.150695280414607,1.9089290764751496,-0.0237535868588129,1
0.6083333333333333,0.2214221709264403,109.92859083305493,33.056207655391766,0.2588197332526785,141.4351851851852,1465.2777777777776,0.9148394848002698,1.517945789766517,2.7587655909927964,-0.2449278698678723,1
0.775,0.2589151155051343,85.9330100149516,25.765356636276007,0.3731373493520603,146.46464646464645,1015.4040404040404,0.9265276243855972,1.0463916170800127,2.62190582673345,-0.307105240797378,1
0.5562091503267974,0.1457692184357157,114.4230585908219,26.223250039588653,0.1503307823960298,73.85620915032679,611.6013071895425,1.0162691704811269,2.819482414234173,1.6104755420042984,-0.1365432253132073,1
0.4493686868686868,0.0650041644730309,136.84759103986508,23.458285376297912,0.0825870463414087,-343.38624338624334,-292.85714285714283,0.6108925294006208,9.082713112599867,1.5964790694896482,-0.7119634233004157,1
0.5905555555555556,0.239765403175001,119.73099512979888,45.74777275523464,0.1430757806630656,94.44444444444444,801.7857142857143,0.872893846623714,4.263956754867532,2.0860769059691617,-0.2188638747133123,1
0.7068376068376069,0.1499034802816151,88.94515692338807,19.279164548065303,0.234302715190582,104.7008547008547,504.0598290598291,0.8766752032902982,5.468239731392042,1.5036626684953214,0.0874373238101511,1
0.4223484848484849,0.054119555222902,144.5209686122877,19.39272734724383,0.0788638271541022,-304.5321637426901,-231.43274853801168,1.228198259935461,15.772419849815757,1.7537578830355138,0.0495830474788528,1
0.7113247863247865,0.2192332683418311,91.82432498356587,24.516513819461977,0.351878044834022,138.88888888888889,1476.2626262626263,0.9923943232831468,1.9139140517963755,2.2301456982861283,-0.0214430848601822,1
0.525,0.2380552409604315,127.42528109149144,31.458159321080167,0.2729113655125523,-209.54861111111111,-197.22222222222223,0.8039517620786125,7.504669079605231,1.858552418927176,0.06349570075315,1
0.7104700854700854,0.1751107160493079,89.50028466322209,20.692073156909004,0.2843957025657387,88.6574074074074,1473.148148148148,1.022292942023488,0.8523181223037746,1.8228244987797264,-0.5532044208912207,1
0.6722222222222223,0.1543247794948613,93.83258287916884,20.09417665546885,0.2979372739072536,101.28205128205128,428.4188034188034,0.9638726498008194,12.360479667210846,1.6734594776308391,-0.475462006211657,1
0.6399305555555556,0.1576430952693809,99.28720892911105,23.072096935551563,0.2276422360949764,132.93650793650795,525.3968253968254,0.8245981055467679,4.531318935792285,1.6576351621908452,-0.6623149137506805,1
0.6085069444444444,0.4624452219291577,134.06209686449782,59.14999183766173,0.4104756099178714,47.74305555555556,109.02777777777776,0.030611392736021,0.5909992225851198,0.1683373820933436,-0.1002303245882617,1
0.5064327485380117,0.204000862841175,138.09872198750338,53.02857387016459,0.3033513369142812,38.01169590643275,108.47953216374268,0.0207533256360431,0.2597112935731807,0.0599621538830422,-0.0995790375225728,1
0.6325925925925926,0.2749550405946807,113.82768193166592,49.354079540369646,0.4112518527857997,41.2962962962963,119.44444444444444,0.0071069907550477,0.1595990787751237,0.072965959795211,-0.058870328558387,1
0.5707407407407408,0.306870682718647,123.20002686765612,39.623297520690045,0.460503520142346,47.22222222222222,128.14814814814815,0.0286113918476311,0.4749424516816315,0.1276698029973467,-0.0178834744730288,1
0.5628472222222222,0.0244908610758088,106.81352668252516,4.899748614781878,0.0395772412465972,-32.07070707070707,1490.909090909091,-0.2159025854317168,0.4313630789028013,2.4133154214039,-2.683555483276536,1
0.6563492063492065,0.2976732754829695,99.6502106356721,18.275472374776,0.4602917238394992,170.2380952380952,734.9206349206348,0.1466755503254917,0.4172451295354336,0.8258230239895894,-0.4540717581764284,1
0.7087962962962963,0.2160985944834507,100.1548917855989,52.57446043410553,0.1740272789741898,84.95370370370371,257.63888888888886,0.5916212167132063,3.3744060193201078,0.9313374997772166,0.0578475330826787,1
0.748611111111111,0.1665296504698088,89.68190367972453,44.18646789742128,0.2048650701552047,80.0925925925926,232.4074074074074,0.7522563044361346,5.37177650179487,0.8841178437213215,0.5911741860143935,1
0.6982905982905983,0.2025201456146869,98.86744445953022,46.060591622768925,0.2641567840967975,79.7008547008547,212.6068376068376,0.6760558711336437,6.317593622524488,0.9603889576557286,0.127470841588394,1
0.6918650793650795,0.1833858278792802,95.8139273459532,34.43607801053598,0.2299200901688408,86.9047619047619,227.57936507936503,0.5511550322320229,4.119701720728927,0.7381456267765725,0.240400017809912,1
0.7111111111111111,0.2182334322672955,100.98066798993194,56.07612854546452,0.1435020898601783,90.3846153846154,254.9145299145299,0.620614970729991,4.013802755507227,0.9044430449348584,0.1335185915929846,1
0.7363425925925925,0.1595287005302398,88.86714348299297,34.74348498983035,0.1247753312045959,84.49074074074073,240.2777777777778,0.6314057054362927,4.201189823919706,0.810846036635258,0.3242743974585363,1
0.7497685185185184,0.1591372473511874,86.79020477168483,32.4342285688666,0.1959465787616488,83.33333333333333,262.5,0.6747515186814419,3.985249265320802,0.9650923362192154,0.4782040901494904,1
0.7190170940170941,0.1564035424274749,92.74959105274752,44.15764691250098,0.1971961380768598,-620.8333333333334,-512.2685185185186,0.6536490587116881,6.482402054176695,0.9737775005528658,0.0703817341755706,1
0.6050347222222222,0.1954394649054162,114.40054172997876,48.72033791954735,0.2393965321145595,64.8148148148148,90.55555555555556,0.7946584337475947,6.231389282508426,1.4869867150821603,0.1340650434971716,1
0.6644841269841271,0.1794845481116242,99.43803103038891,34.58969326995739,0.2128485075810662,83.13492063492063,200.7936507936508,0.8081656593939411,7.855186321169709,1.2979819755887256,0.0580850658573321,1
0.4445767195767196,0.2608203325620435,159.17600943056487,49.17545891570644,0.3577999906838083,-223.4567901234568,430.55555555555554,0.5508127997599158,1.3480246827877451,1.2992321750574105,-0.3546787342286865,1
0.3962962962962963,0.1282265335090503,162.5313873864893,37.21899483634697,0.163652289709003,-119.17989417989418,913.756613756614,0.5496598841644217,1.260075037017106,1.5117868718859315,-0.3945210482151647,1
0.3625514403292181,0.0807358220354837,172.9688316846285,34.01335190289689,0.0994151343904384,-100.46296296296298,474.0740740740741,0.717668545831151,1.6158997693162829,1.2118720335714248,-0.0661618995406372,1
0.3450396825396825,0.0680873635695594,179.76230389821555,30.41401598934893,0.0820076306574818,222.22222222222223,1506.4327485380118,0.5363634797330787,1.5372408983112804,1.7913433259315048,-0.0982131157994199,1
0.3918981481481481,0.0800105954703322,159.77520494640632,33.43966626603064,0.0947866066760118,-310.5820105820106,86.64021164021165,0.5473002488182288,0.426786121456925,1.1175941556458615,-0.0887261080708688,1
0.3513888888888888,0.1029933924525689,180.6861457522936,36.07453574433592,0.1099125166524378,229.3650793650793,-41.79894179894181,0.8836517394533028,2.98932313910825,1.2402851233711842,0.1659235322558961,1
0.3438492063492063,0.077622993456364,182.31414581666516,35.42916120169,0.1042533932520782,-77.00617283950618,1925.9259259259256,0.6526714548888348,1.7955391773418994,1.7433799577871536,-0.3995702839634031,1
0.3568930041152263,0.0840958610019556,176.78490458110238,37.69466404848225,0.1122907466173346,-277.2486772486772,464.4179894179895,0.7709824080396663,2.073540779041161,1.5091834440500975,0.0578602074673511,1
